Time (UTC),Open,High,Low,Close,Volume 
2003.12.02 04:45:00,1.1982700000000002,1.19838,1.1979799999999998,1.19807,578.0
2003.12.02 04:46:00,1.19807,1.19835,1.19802,1.19825,529.6
2003.12.02 04:47:00,1.1982700000000002,1.19864,1.1982700000000002,1.19841,596.6
2003.12.02 04:48:00,1.19836,1.19845,1.1981899999999999,1.19822,323.4
2003.12.02 04:49:00,1.19812,1.19844,1.19812,1.19841,509.1
2003.12.02 04:50:00,1.19833,1.19868,1.19828,1.19833,437.1
2003.12.02 04:51:00,1.1984700000000001,1.1989299999999998,1.19841,1.19885,425.2
2003.12.02 04:52:00,1.19878,1.19878,1.19849,1.19869,345.7
2003.12.02 04:53:00,1.19882,1.19917,1.19882,1.19895,433.5
2003.12.02 04:54:00,1.19871,1.1991,1.19869,1.19878,830.6
2003.12.02 04:55:00,1.19854,1.19875,1.1982,1.19826,348.3
2003.12.02 04:56:00,1.19833,1.19855,1.19821,1.1984,419.0
2003.12.02 04:57:00,1.19839,1.19856,1.19824,1.1984700000000001,422.4
2003.12.02 04:58:00,1.19828,1.1985,1.19825,1.19828,437.9
2003.12.02 04:59:00,1.19838,1.19842,1.19791,1.19826,761.5
2003.12.02 05:00:00,1.1984,1.19865,1.19834,1.1984299999999999,615.4
2003.12.02 05:01:00,1.19844,1.19871,1.19844,1.19849,672.4
2003.12.02 05:02:00,1.1983,1.19856,1.19824,1.19834,451.3
2003.12.02 05:03:00,1.19832,1.19832,1.1980899999999999,1.19813,432.1
2003.12.02 05:04:00,1.19823,1.19832,1.1980899999999999,1.19815,329.4
2003.12.02 05:05:00,1.19812,1.1984299999999999,1.19812,1.19832,644.9
2003.12.02 05:06:00,1.19845,1.1985299999999999,1.19823,1.1982700000000002,343.9
2003.12.02 05:07:00,1.1984,1.19856,1.19834,1.19834,453.6
2003.12.02 05:08:00,1.19826,1.19845,1.19822,1.1984,635.7
2003.12.02 05:09:00,1.19841,1.19858,1.19823,1.1983,635.7
2003.12.02 05:10:00,1.1984,1.19845,1.19824,1.19824,117.9
2003.12.02 05:11:00,1.19825,1.1984299999999999,1.19825,1.1983,461.9
2003.12.02 05:12:00,1.19835,1.19842,1.1981899999999999,1.19821,374.6
2003.12.02 05:13:00,1.19807,1.19832,1.19801,1.19823,842.9
2003.12.02 05:14:00,1.19818,1.19868,1.1981600000000001,1.19856,580.7
2003.12.02 05:15:00,1.1983,1.1984700000000001,1.19818,1.19831,452.8
2003.12.02 05:16:00,1.1984700000000001,1.19849,1.19818,1.19824,744.3
2003.12.02 05:17:00,1.19823,1.19842,1.19818,1.19822,697.0
2003.12.02 05:18:00,1.1981600000000001,1.1982899999999999,1.1981,1.1982,683.7
2003.12.02 05:19:00,1.1981,1.1984700000000001,1.19802,1.1984700000000001,311.7
2003.12.02 05:20:00,1.19821,1.19838,1.19807,1.19807,479.0
2003.12.02 05:21:00,1.19832,1.19838,1.1980600000000001,1.19831,713.6
2003.12.02 05:22:00,1.1981,1.19846,1.1979600000000001,1.1979600000000001,652.2
2003.12.02 05:23:00,1.19811,1.19811,1.19794,1.198,389.4
2003.12.02 05:24:00,1.19804,1.1981600000000001,1.1978799999999998,1.1979,258.4
2003.12.02 05:25:00,1.1982,1.19846,1.19814,1.19846,528.6
2003.12.02 05:26:00,1.19825,1.19832,1.19807,1.1981,347.1
2003.12.02 05:27:00,1.19852,1.1986,1.1983700000000002,1.1985299999999999,425.1
2003.12.02 05:28:00,1.1984,1.1984299999999999,1.19813,1.19832,455.8
2003.12.02 05:29:00,1.1981700000000002,1.1984700000000001,1.1981700000000002,1.19842,522.3
2003.12.02 05:30:00,1.19823,1.19838,1.1981,1.1981,777.2
2003.12.02 05:31:00,1.19822,1.19831,1.19813,1.19821,513.5
2003.12.02 05:32:00,1.19831,1.19831,1.1981700000000002,1.1981700000000002,520.8
2003.12.02 05:33:00,1.19838,1.19861,1.19824,1.19848,566.8
2003.12.02 05:34:00,1.1984,1.19845,1.1981600000000001,1.19832,611.8
2003.12.02 05:35:00,1.19838,1.19852,1.19836,1.19836,273.3
2003.12.02 05:36:00,1.1985700000000001,1.19869,1.19814,1.19814,744.5
2003.12.02 05:37:00,1.19845,1.19876,1.1982899999999999,1.19849,931.9
2003.12.02 05:38:00,1.1986,1.19869,1.19835,1.1984,527.5
2003.12.02 05:39:00,1.19845,1.19854,1.19841,1.1984700000000001,540.0
2003.12.02 05:40:00,1.19849,1.1987,1.19838,1.1985,742.6
2003.12.02 05:41:00,1.1985700000000001,1.19887,1.19852,1.19871,616.4
2003.12.02 05:42:00,1.19846,1.1988299999999998,1.19845,1.19855,685.6
2003.12.02 05:43:00,1.1986299999999999,1.19884,1.19856,1.19876,575.4
2003.12.02 05:44:00,1.1986700000000001,1.1986700000000001,1.1984,1.19848,447.0
2003.12.02 05:45:00,1.19871,1.19871,1.19844,1.19844,209.4
2003.12.02 05:46:00,1.19845,1.19856,1.19828,1.19828,697.9
2003.12.02 05:47:00,1.1982700000000002,1.19838,1.19814,1.19824,407.1
2003.12.02 05:48:00,1.1982899999999999,1.19839,1.19822,1.1983700000000002,444.5
2003.12.02 05:49:00,1.19815,1.19836,1.19803,1.19836,421.6
2003.12.02 05:50:00,1.19815,1.19838,1.1980600000000001,1.1981600000000001,813.2
2003.12.02 05:51:00,1.19823,1.19839,1.19823,1.19834,324.5
2003.12.02 05:52:00,1.1982700000000002,1.1984,1.19808,1.1983,498.1
2003.12.02 05:53:00,1.19828,1.1984,1.19805,1.19807,607.5
2003.12.02 05:54:00,1.19832,1.19838,1.19803,1.19815,667.6
2003.12.02 05:55:00,1.19802,1.19826,1.19802,1.19813,479.7
2003.12.02 05:56:00,1.1981,1.19832,1.19804,1.1981600000000001,224.3
2003.12.02 05:57:00,1.19795,1.19821,1.1978799999999998,1.1980600000000001,526.0
2003.12.02 05:58:00,1.19794,1.19807,1.19776,1.19807,470.4
2003.12.02 05:59:00,1.1982700000000002,1.1983,1.19787,1.19808,560.7
2003.12.02 06:00:00,1.1979799999999998,1.19818,1.19777,1.19791,488.6
2003.12.02 06:01:00,1.19779,1.1979799999999998,1.19771,1.1979600000000001,874.3
2003.12.02 06:02:00,1.1978600000000001,1.1980600000000001,1.19779,1.19787,780.2
2003.12.02 06:03:00,1.19795,1.19802,1.19781,1.19784,366.3
2003.12.02 06:04:00,1.1979899999999999,1.19811,1.1977,1.19774,650.3
2003.12.02 06:05:00,1.19771,1.19781,1.1975799999999999,1.1975799999999999,603.7
2003.12.02 06:06:00,1.19784,1.1978799999999998,1.19745,1.19751,339.4
2003.12.02 06:07:00,1.1975,1.19797,1.1974799999999999,1.1977200000000001,490.2
2003.12.02 06:08:00,1.19773,1.1981,1.19764,1.19797,640.0
2003.12.02 06:09:00,1.19789,1.19797,1.19771,1.19781,618.5
2003.12.02 06:10:00,1.19794,1.1979899999999999,1.19766,1.19766,279.1
2003.12.02 06:11:00,1.19785,1.19804,1.19771,1.19771,512.5
2003.12.02 06:12:00,1.19787,1.19787,1.19751,1.1975200000000001,442.8
2003.12.02 06:13:00,1.1977200000000001,1.1978799999999998,1.1975200000000001,1.1975200000000001,412.5
2003.12.02 06:14:00,1.1977200000000001,1.19781,1.19745,1.1975,755.2
2003.12.02 06:15:00,1.19763,1.1979799999999998,1.1975200000000001,1.19769,424.5
2003.12.02 06:16:00,1.19773,1.19773,1.19756,1.19759,316.1
2003.12.02 06:17:00,1.1977,1.19783,1.1975200000000001,1.19776,577.0
2003.12.02 06:18:00,1.19766,1.19793,1.19766,1.19785,584.8
2003.12.02 06:19:00,1.1979799999999998,1.19818,1.19775,1.19783,379.8
2003.12.02 06:20:00,1.19808,1.19832,1.198,1.1980600000000001,351.8
2003.12.02 06:21:00,1.19825,1.19836,1.1980600000000001,1.1981899999999999,1006.2
2003.12.02 06:22:00,1.19831,1.19866,1.1983,1.19851,647.9
2003.12.02 06:23:00,1.19887,1.19887,1.19841,1.19844,447.6
2003.12.02 06:24:00,1.19845,1.19856,1.19826,1.19839,819.5
2003.12.02 06:25:00,1.19823,1.19844,1.1981600000000001,1.19839,843.1
2003.12.02 06:26:00,1.1981700000000002,1.19839,1.1981,1.19835,650.6
2003.12.02 06:27:00,1.19822,1.1982700000000002,1.19795,1.198,546.1
2003.12.02 06:28:00,1.19801,1.1981600000000001,1.19787,1.19794,357.2
2003.12.02 06:29:00,1.19791,1.1981899999999999,1.19776,1.19805,589.9
2003.12.02 06:30:00,1.1979,1.19808,1.19782,1.19784,522.9
2003.12.02 06:31:00,1.19792,1.19803,1.19781,1.19797,643.5
2003.12.02 06:32:00,1.1978,1.198,1.1977200000000001,1.19791,570.1
2003.12.02 06:33:00,1.1979,1.19803,1.19781,1.19781,399.0
2003.12.02 06:34:00,1.1979,1.1982,1.1979,1.19808,454.4
2003.12.02 06:35:00,1.1979,1.198,1.19764,1.19784,372.9
2003.12.02 06:36:00,1.19795,1.1980899999999999,1.19776,1.19776,667.5
2003.12.02 06:37:00,1.19784,1.19802,1.19781,1.19789,768.9
2003.12.02 06:38:00,1.1976799999999999,1.19787,1.1975,1.19773,375.4
2003.12.02 06:39:00,1.1977799999999998,1.19801,1.19776,1.19794,792.6
2003.12.02 06:40:00,1.1981700000000002,1.1982,1.19787,1.19804,448.5
2003.12.02 06:41:00,1.1981,1.1981,1.19783,1.1979,775.2
2003.12.02 06:42:00,1.1979799999999998,1.1981899999999999,1.19791,1.1981,287.1
2003.12.02 06:43:00,1.19826,1.19834,1.19794,1.19794,613.2
2003.12.02 06:44:00,1.19814,1.1981600000000001,1.19787,1.19793,724.1
2003.12.02 06:45:00,1.19807,1.19807,1.1977200000000001,1.19774,490.3
2003.12.02 06:46:00,1.19785,1.19802,1.19775,1.19793,397.9
2003.12.02 06:47:00,1.19794,1.1979899999999999,1.19766,1.1977,428.0
2003.12.02 06:48:00,1.1976799999999999,1.1978799999999998,1.1976799999999999,1.19776,518.0
2003.12.02 06:49:00,1.1978,1.19781,1.19755,1.1976,316.6
2003.12.02 06:50:00,1.19775,1.1978,1.19753,1.19754,592.4
2003.12.02 06:51:00,1.1974799999999999,1.19771,1.19721,1.1972200000000002,507.2
2003.12.02 06:52:00,1.1970100000000001,1.1973799999999999,1.19696,1.19727,676.6
2003.12.02 06:53:00,1.19697,1.19715,1.1969100000000001,1.19707,617.1
2003.12.02 06:54:00,1.19709,1.19716,1.1969100000000001,1.197,721.7
2003.12.02 06:55:00,1.19694,1.1973,1.19694,1.19709,698.8
2003.12.02 06:56:00,1.1966,1.1973799999999999,1.19659,1.19727,607.5
2003.12.02 06:57:00,1.1972,1.1974,1.19699,1.1972200000000002,382.0
2003.12.02 06:58:00,1.19737,1.19751,1.19716,1.19716,436.8
2003.12.02 06:59:00,1.19712,1.1972399999999999,1.1970100000000001,1.19705,433.7
2003.12.02 07:00:00,1.1972,1.19735,1.19702,1.19731,488.0
2003.12.02 07:01:00,1.1971,1.19737,1.19695,1.1971399999999999,928.1
2003.12.02 07:02:00,1.19725,1.19729,1.1969299999999998,1.1970299999999998,487.4
2003.12.02 07:03:00,1.19687,1.19715,1.19687,1.19692,419.0
2003.12.02 07:04:00,1.19717,1.19717,1.19694,1.197,296.9
2003.12.02 07:05:00,1.19715,1.19725,1.197,1.197,481.4
2003.12.02 07:06:00,1.1970100000000001,1.19721,1.19689,1.1972,566.4
2003.12.02 07:07:00,1.1973799999999999,1.19746,1.19706,1.19706,492.8
2003.12.02 07:08:00,1.19713,1.1973799999999999,1.19707,1.19707,721.2
2003.12.02 07:09:00,1.19733,1.19755,1.19717,1.19717,527.5
2003.12.02 07:10:00,1.19743,1.19787,1.19737,1.1976200000000001,759.2
2003.12.02 07:11:00,1.1977799999999998,1.1978,1.1975799999999999,1.1975799999999999,593.3
2003.12.02 07:12:00,1.1973200000000002,1.1976799999999999,1.19719,1.1976799999999999,799.4
2003.12.02 07:13:00,1.1976799999999999,1.19783,1.19745,1.19745,736.0
2003.12.02 07:14:00,1.19769,1.1977799999999998,1.19749,1.19765,542.7
2003.12.02 07:15:00,1.19769,1.19834,1.19769,1.19822,389.6
2003.12.02 07:16:00,1.19807,1.19833,1.1980600000000001,1.19823,410.1
2003.12.02 07:17:00,1.19805,1.19833,1.19805,1.19808,452.9
2003.12.02 07:18:00,1.1981600000000001,1.19835,1.1980600000000001,1.1981,622.7
2003.12.02 07:19:00,1.19814,1.1982700000000002,1.19767,1.19767,352.0
2003.12.02 07:20:00,1.19775,1.1979,1.19764,1.19777,468.3
2003.12.02 07:21:00,1.19783,1.19787,1.19767,1.1976799999999999,448.5
2003.12.02 07:22:00,1.19763,1.19779,1.19721,1.19731,400.3
2003.12.02 07:23:00,1.19706,1.19761,1.19692,1.19761,600.2
2003.12.02 07:24:00,1.19723,1.1975799999999999,1.19713,1.19716,618.2
2003.12.02 07:25:00,1.19715,1.19754,1.19707,1.1974,869.3
2003.12.02 07:26:00,1.19735,1.19744,1.1972,1.1972200000000002,520.7
2003.12.02 07:27:00,1.19725,1.1973200000000002,1.1971,1.1972399999999999,355.5
2003.12.02 07:28:00,1.19725,1.19737,1.19702,1.19727,574.7
2003.12.02 07:29:00,1.1974799999999999,1.19749,1.1970399999999999,1.19723,710.8
2003.12.02 07:30:00,1.19729,1.19749,1.1971100000000001,1.1972200000000002,557.4
2003.12.02 07:31:00,1.19721,1.19743,1.19713,1.19736,657.2
2003.12.02 07:32:00,1.19731,1.19761,1.1972,1.1974799999999999,719.5
2003.12.02 07:33:00,1.1974,1.1974,1.19698,1.1971399999999999,656.2
2003.12.02 07:34:00,1.19699,1.19721,1.19699,1.1971100000000001,516.7
2003.12.02 07:35:00,1.19698,1.1973200000000002,1.1969100000000001,1.1971399999999999,449.6
2003.12.02 07:36:00,1.19721,1.19733,1.1969100000000001,1.1970299999999998,561.0
2003.12.02 07:37:00,1.1971,1.1972,1.19679,1.19682,272.2
2003.12.02 07:38:00,1.1970299999999998,1.19716,1.19665,1.19665,290.3
2003.12.02 07:39:00,1.19678,1.19685,1.19651,1.19675,562.6
2003.12.02 07:40:00,1.19664,1.1969,1.19655,1.19666,545.2
2003.12.02 07:41:00,1.19668,1.1968299999999998,1.19656,1.1966299999999999,553.8
2003.12.02 07:42:00,1.1967,1.19684,1.19638,1.19646,439.7
2003.12.02 07:43:00,1.1961700000000002,1.19652,1.19615,1.19624,512.6
2003.12.02 07:44:00,1.1963,1.1964700000000001,1.19592,1.19592,500.5
2003.12.02 07:45:00,1.19624,1.19649,1.19591,1.1959899999999999,463.8
2003.12.02 07:46:00,1.19603,1.19626,1.19589,1.19601,668.5
2003.12.02 07:47:00,1.19615,1.1964,1.1959600000000001,1.19604,854.9
2003.12.02 07:48:00,1.19605,1.19649,1.19595,1.19632,384.5
2003.12.02 07:49:00,1.1960899999999999,1.1961899999999999,1.1956,1.19561,614.5
2003.12.02 07:50:00,1.19555,1.19575,1.19545,1.19546,601.9
2003.12.02 07:51:00,1.19574,1.19591,1.19533,1.19547,407.0
2003.12.02 07:52:00,1.19543,1.1960600000000001,1.19543,1.19583,408.2
2003.12.02 07:53:00,1.1956799999999999,1.196,1.1956200000000001,1.19583,547.2
2003.12.02 07:54:00,1.1961700000000002,1.1961700000000002,1.19585,1.19611,575.2
2003.12.02 07:55:00,1.19612,1.19631,1.1959899999999999,1.1961700000000002,726.5
2003.12.02 07:56:00,1.19571,1.19621,1.19571,1.19605,486.2
2003.12.02 07:57:00,1.1961600000000001,1.19631,1.19607,1.19625,521.0
2003.12.02 07:58:00,1.1964700000000001,1.1965700000000001,1.19611,1.1962700000000002,581.7
2003.12.02 07:59:00,1.1962899999999999,1.19656,1.19618,1.19625,761.2
2003.12.02 08:00:00,1.19648,1.19689,1.19632,1.19662,505.2
2003.12.02 08:01:00,1.1966700000000001,1.19676,1.19614,1.19652,432.7
2003.12.02 08:02:00,1.19597,1.19687,1.19597,1.19687,377.9
2003.12.02 08:03:00,1.19675,1.19695,1.19648,1.1966700000000001,346.1
2003.12.02 08:04:00,1.1966,1.197,1.19642,1.19692,542.2
2003.12.02 08:05:00,1.19635,1.19681,1.19635,1.19659,326.7
2003.12.02 08:06:00,1.19633,1.19666,1.1961899999999999,1.19661,296.1
2003.12.02 08:07:00,1.19618,1.19705,1.19615,1.19705,246.9
2003.12.02 08:08:00,1.19708,1.19749,1.19642,1.1973200000000002,866.6
2003.12.02 08:09:00,1.1974200000000002,1.19754,1.19654,1.1966700000000001,407.0
2003.12.02 08:10:00,1.19702,1.1977799999999998,1.1968299999999998,1.19777,400.0
2003.12.02 08:11:00,1.19814,1.19815,1.19751,1.1976200000000001,236.5
2003.12.02 08:12:00,1.1968,1.19776,1.1967700000000001,1.19734,572.5
2003.12.02 08:13:00,1.19734,1.19757,1.19692,1.1971,514.4
2003.12.02 08:14:00,1.19696,1.19743,1.19687,1.19687,624.9
2003.12.02 08:15:00,1.19726,1.1974799999999999,1.1970100000000001,1.19708,524.3
2003.12.02 08:16:00,1.1972200000000002,1.19735,1.19699,1.19706,491.2
2003.12.02 08:17:00,1.197,1.1972,1.19692,1.1971100000000001,417.2
2003.12.02 08:18:00,1.1970299999999998,1.1973,1.1969,1.1969,607.7
2003.12.02 08:19:00,1.19699,1.19715,1.19694,1.19707,423.6
2003.12.02 08:20:00,1.19705,1.19729,1.19694,1.19716,471.6
2003.12.02 08:21:00,1.19717,1.19718,1.1967299999999998,1.1970100000000001,868.2
2003.12.02 08:22:00,1.1969299999999998,1.19708,1.1967700000000001,1.1969,555.2
2003.12.02 08:23:00,1.1969,1.1970100000000001,1.1968299999999998,1.19694,404.0
2003.12.02 08:24:00,1.19708,1.19729,1.197,1.1972,419.2
2003.12.02 08:25:00,1.1973200000000002,1.1974799999999999,1.19728,1.19736,547.8
2003.12.02 08:26:00,1.19731,1.1975200000000001,1.19716,1.1972,326.7
2003.12.02 08:27:00,1.19713,1.19729,1.19698,1.19698,502.5
2003.12.02 08:28:00,1.197,1.1971399999999999,1.19692,1.1970100000000001,580.1
2003.12.02 08:29:00,1.19715,1.19725,1.19698,1.19698,599.6
2003.12.02 08:30:00,1.1974,1.19744,1.19695,1.19708,889.3
2003.12.02 08:31:00,1.1974799999999999,1.19764,1.1974,1.19745,820.9
2003.12.02 08:32:00,1.19746,1.1975799999999999,1.19718,1.19739,466.6
2003.12.02 08:33:00,1.1975,1.1977,1.1974799999999999,1.19761,346.9
2003.12.02 08:34:00,1.19764,1.19773,1.1973799999999999,1.1974200000000002,510.6
2003.12.02 08:35:00,1.19739,1.19751,1.1971,1.19719,595.1
2003.12.02 08:36:00,1.1972200000000002,1.19736,1.1971100000000001,1.19736,448.8
2003.12.02 08:37:00,1.1971,1.1974,1.1971,1.19737,288.3
2003.12.02 08:38:00,1.19727,1.19751,1.19719,1.19737,490.2
2003.12.02 08:39:00,1.19765,1.19776,1.19739,1.19739,372.4
2003.12.02 08:40:00,1.19755,1.19764,1.19737,1.19751,557.4
2003.12.02 08:41:00,1.19765,1.19776,1.19739,1.19749,984.9
2003.12.02 08:42:00,1.19777,1.1977799999999998,1.19715,1.19718,323.2
2003.12.02 08:43:00,1.19725,1.1973799999999999,1.19713,1.1972,319.6
2003.12.02 08:44:00,1.1972,1.1972399999999999,1.1968,1.1970299999999998,887.4
2003.12.02 08:45:00,1.19697,1.19706,1.19682,1.19689,429.6
2003.12.02 08:46:00,1.19695,1.19707,1.19675,1.19684,378.6
2003.12.02 08:47:00,1.19674,1.19689,1.1966700000000001,1.1967299999999998,756.7
2003.12.02 08:48:00,1.1969,1.19694,1.19656,1.19678,507.7
2003.12.02 08:49:00,1.19661,1.1967299999999998,1.1964299999999999,1.19654,326.8
2003.12.02 08:50:00,1.19644,1.19668,1.1961899999999999,1.19624,376.9
2003.12.02 08:51:00,1.19603,1.1962,1.19595,1.19602,479.6
2003.12.02 08:52:00,1.19597,1.19611,1.19591,1.19603,493.3
2003.12.02 08:53:00,1.19612,1.19634,1.196,1.1962899999999999,505.1
2003.12.02 08:54:00,1.1960600000000001,1.19625,1.19591,1.19622,709.4
2003.12.02 08:55:00,1.19613,1.1963700000000002,1.19613,1.19626,365.4
2003.12.02 08:56:00,1.19615,1.19661,1.19613,1.19648,603.6
2003.12.02 08:57:00,1.19631,1.19661,1.19626,1.1963700000000002,897.2
2003.12.02 08:58:00,1.1963,1.19646,1.19624,1.1963,427.2
2003.12.02 08:59:00,1.19625,1.19634,1.19612,1.19613,634.7
2003.12.02 09:00:00,1.19623,1.19632,1.19587,1.1959,263.8
2003.12.02 09:01:00,1.19575,1.19601,1.19559,1.19559,442.1
2003.12.02 09:02:00,1.19551,1.1958799999999998,1.1955,1.19576,396.0
2003.12.02 09:03:00,1.19591,1.1961,1.19575,1.19589,652.4
2003.12.02 09:04:00,1.196,1.1962899999999999,1.19582,1.19622,387.9
2003.12.02 09:05:00,1.19612,1.1961700000000002,1.19591,1.1959600000000001,604.4
2003.12.02 09:06:00,1.1959799999999998,1.1961,1.1957,1.19587,467.1
2003.12.02 09:07:00,1.19587,1.19591,1.19545,1.19549,349.0
2003.12.02 09:08:00,1.19553,1.19585,1.19546,1.19553,308.6
2003.12.02 09:09:00,1.1956799999999999,1.19583,1.19565,1.19569,747.5
2003.12.02 09:10:00,1.19565,1.19615,1.1956200000000001,1.1959,979.2
2003.12.02 09:11:00,1.1958600000000001,1.19631,1.19582,1.1961700000000002,624.3
2003.12.02 09:12:00,1.1961899999999999,1.1962899999999999,1.1956799999999999,1.19574,331.4
2003.12.02 09:13:00,1.19618,1.19633,1.1961700000000002,1.19626,245.6
2003.12.02 09:14:00,1.19615,1.19625,1.19602,1.19605,569.0
2003.12.02 09:15:00,1.19621,1.1963700000000002,1.19612,1.19623,545.1
2003.12.02 09:16:00,1.19618,1.19628,1.19602,1.19614,430.8
2003.12.02 09:17:00,1.19615,1.19615,1.1958799999999998,1.1959600000000001,559.5
2003.12.02 09:18:00,1.1959799999999998,1.19623,1.19591,1.1961700000000002,348.5
2003.12.02 09:19:00,1.19593,1.19593,1.19557,1.19575,542.5
2003.12.02 09:20:00,1.19583,1.19618,1.19583,1.19602,584.0
2003.12.02 09:21:00,1.196,1.1961899999999999,1.1959799999999998,1.19604,762.9
2003.12.02 09:22:00,1.19608,1.19621,1.19589,1.19589,419.6
2003.12.02 09:23:00,1.19594,1.1959600000000001,1.1955200000000001,1.1955200000000001,561.5
2003.12.02 09:24:00,1.19567,1.1958799999999998,1.1955,1.19555,495.3
2003.12.02 09:25:00,1.19582,1.1961700000000002,1.19582,1.19603,615.4
2003.12.02 09:26:00,1.19593,1.19618,1.19582,1.19589,483.2
2003.12.02 09:27:00,1.19584,1.1959899999999999,1.19582,1.19597,477.1
2003.12.02 09:28:00,1.1956200000000001,1.1958799999999998,1.1956,1.1958600000000001,584.5
2003.12.02 09:29:00,1.1958,1.19585,1.19563,1.19563,452.4
2003.12.02 09:30:00,1.19567,1.19612,1.1955200000000001,1.19602,538.2
2003.12.02 09:31:00,1.19607,1.19607,1.1957,1.19582,672.3
2003.12.02 09:32:00,1.1957799999999998,1.19611,1.1957799999999998,1.19603,563.0
2003.12.02 09:33:00,1.19615,1.19623,1.19582,1.1961,469.1
2003.12.02 09:34:00,1.1961,1.19631,1.19604,1.19607,497.2
2003.12.02 09:35:00,1.1961,1.19644,1.1960899999999999,1.19625,666.6
2003.12.02 09:36:00,1.1963,1.1963,1.19594,1.19607,931.0
2003.12.02 09:37:00,1.19608,1.1961899999999999,1.19594,1.19612,546.8
2003.12.02 09:38:00,1.1961,1.19614,1.19575,1.19581,839.9
2003.12.02 09:39:00,1.19595,1.19631,1.19583,1.19615,431.7
2003.12.02 09:40:00,1.19605,1.19624,1.19591,1.19611,759.6
2003.12.02 09:41:00,1.1960600000000001,1.1961700000000002,1.1958799999999998,1.19595,343.2
2003.12.02 09:42:00,1.1958,1.19613,1.19575,1.19579,605.1
2003.12.02 09:43:00,1.1959,1.1960899999999999,1.19585,1.19591,294.6
2003.12.02 09:44:00,1.1959799999999998,1.1961899999999999,1.19585,1.19602,780.8
2003.12.02 09:45:00,1.19589,1.19607,1.19574,1.19574,614.5
2003.12.02 09:46:00,1.1958,1.1959799999999998,1.1957200000000001,1.19589,539.9
2003.12.02 09:47:00,1.1959899999999999,1.19618,1.19594,1.19601,598.4
2003.12.02 09:48:00,1.19618,1.1966700000000001,1.19618,1.19645,435.1
2003.12.02 09:49:00,1.19634,1.19651,1.1962899999999999,1.19635,582.0
2003.12.02 09:50:00,1.19614,1.19631,1.1959600000000001,1.1959600000000001,856.9
2003.12.02 09:51:00,1.1959899999999999,1.19636,1.19595,1.19626,479.2
2003.12.02 09:52:00,1.19618,1.19633,1.19576,1.1958,737.5
2003.12.02 09:53:00,1.1958799999999998,1.19608,1.1957799999999998,1.19593,423.3
2003.12.02 09:54:00,1.19618,1.19633,1.1958600000000001,1.19595,865.4
2003.12.02 09:55:00,1.19591,1.1961899999999999,1.19583,1.19594,620.0
2003.12.02 09:56:00,1.1959600000000001,1.19613,1.1959,1.19607,352.2
2003.12.02 09:57:00,1.19623,1.19633,1.19602,1.19624,601.1
2003.12.02 09:58:00,1.19642,1.19642,1.19607,1.19611,544.6
2003.12.02 09:59:00,1.19635,1.19646,1.19613,1.19623,682.0
2003.12.02 10:00:00,1.1959,1.1960899999999999,1.1956799999999999,1.19571,302.2
2003.12.02 10:01:00,1.19543,1.19584,1.19525,1.19573,606.5
2003.12.02 10:02:00,1.19575,1.19624,1.1957,1.19594,540.4
2003.12.02 10:03:00,1.19592,1.1963700000000002,1.19592,1.19624,525.5
2003.12.02 10:04:00,1.19601,1.1961700000000002,1.19574,1.196,505.4
2003.12.02 10:05:00,1.1962899999999999,1.19632,1.1959799999999998,1.19623,802.2
2003.12.02 10:06:00,1.19642,1.19654,1.19601,1.19601,287.3
2003.12.02 10:07:00,1.19573,1.19612,1.19569,1.19592,589.3
2003.12.02 10:08:00,1.19594,1.1961899999999999,1.1956799999999999,1.1956799999999999,337.7
2003.12.02 10:09:00,1.19625,1.1963700000000002,1.19603,1.19612,461.7
2003.12.02 10:10:00,1.1961899999999999,1.19631,1.1960899999999999,1.1961899999999999,616.6
2003.12.02 10:11:00,1.19595,1.19622,1.19579,1.19587,449.6
2003.12.02 10:12:00,1.1956,1.19607,1.1955799999999999,1.196,380.9
2003.12.02 10:13:00,1.19597,1.19613,1.1957799999999998,1.19587,513.2
2003.12.02 10:14:00,1.1959600000000001,1.19634,1.1959600000000001,1.1960600000000001,546.4
2003.12.02 10:15:00,1.1961,1.19625,1.19592,1.19603,747.8
2003.12.02 10:16:00,1.19594,1.19611,1.19593,1.1960600000000001,356.1
2003.12.02 10:17:00,1.1959,1.19618,1.1959,1.19591,596.6
2003.12.02 10:18:00,1.19601,1.19614,1.1957799999999998,1.1957799999999998,661.2
2003.12.02 10:19:00,1.19612,1.1962899999999999,1.19593,1.196,365.9
2003.12.02 10:20:00,1.1960899999999999,1.1961899999999999,1.1956799999999999,1.1957799999999998,632.9
2003.12.02 10:21:00,1.19597,1.1961700000000002,1.19579,1.19585,514.8
2003.12.02 10:22:00,1.19595,1.19604,1.1956799999999999,1.19584,728.2
2003.12.02 10:23:00,1.19592,1.1961,1.19583,1.1961,452.7
2003.12.02 10:24:00,1.1959799999999998,1.1962899999999999,1.1959799999999998,1.19618,597.2
2003.12.02 10:25:00,1.19614,1.19635,1.1961,1.19634,704.4
2003.12.02 10:26:00,1.19645,1.19656,1.1961899999999999,1.1961899999999999,634.2
2003.12.02 10:27:00,1.19613,1.1962899999999999,1.19595,1.19603,651.0
2003.12.02 10:28:00,1.19602,1.19623,1.196,1.19611,368.7
2003.12.02 10:29:00,1.1962,1.1963,1.19604,1.1961,467.5
